ID,Year_start,Year_finish,Duration,Season,Method,Strata_sampling,Nights,hours_per_night,number_of_mistnets,effort_straube_bianconi,Sampling_habitat,Community,Class,Order,Superfamily,Family,Capture_number,Species,Status
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,4,Sturnira.lilium,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Myotis.lavali,NA
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Molossus.rufus,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,2,Anoura.geoffroyi,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Desmodus.rotundus,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Artibeus.cinereus,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Furipteridae,0,Furipterus.horrens,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Histiotus.velatus,DD
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,1,Artibeus.sp.,NA
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Lampronycteris.brachyotis,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Lonchophylla.bokermanni,EN
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Eptesicus.taddeii,NA
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Lonchophylla.peracchii,NA
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Molossops.temminckii,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Lasiurus.blossevillii,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,4,Pygoderma.bilabiatum,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,1,Vampyressa.pusilla,DD
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Cynomops.planirostris,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Tadarida.brasiliensis,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,5,Platyrrhinus.lineatus,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Micronycteris.microtis,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Phyllostomus.discolor,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Molossops.neglectus,DD
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Myotis.riparius,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,1,Micronycteris.minuta,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Uroderma.magnirostrum,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Diphylla.ecaudata,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Micronycteris.schmidtorum,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Artibeus.gnomus,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Myotis.ruber,NT
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Lasiurus.cinereus,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Trinycteris.nicefori,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Eptesicus.brasiliensis,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Mimon.crenulatum,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Platyrrhinus.recifinus,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Uroderma.bilobatum,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Eptesicus.furinalis,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Artibeus.planirostris,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Emballonuroidea,Emballonuridae,0,Saccopteryx.leptura,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Eptesicus.diminutus,DD
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Nyctinomops.macrotis,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Emballonuroidea,Emballonuridae,0,Saccopteryx.bilineata,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Rhinophylla.pumilio,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,2,Myotis.nigricans,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,6,Artibeus.lituratus,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Micronycteris.sp.,NA
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Nyctinomops.laticaudatus,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Diaemus.youngii,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Noctilionidae,0,Noctilio.leporinus,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Emballonuroidea,Emballonuridae,0,Rhynchonycteris.naso,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Mimon.bennettii,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Dryadonycteris.capixaba,NA
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Lasiurus.ega,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Promops.nasutus,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Rhogeessa.io,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Lichonycteris.degener,NA
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,8,Artibeus.obscurus,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Noctilionidae,0,Noctilio.albiventris,LC
bat1127,1999,1999,July to November 1999,both,mist nets,U,5,NA,6,525,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Vampyrodes.caraccioli,LC
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,97,Carollia.perspicillata,LC
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Emballonuroidea,Emballonuridae,0,Peropteryx.macrotis,LC
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Molossus.sp.,LC
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Phylloderma.stenops,LC
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Carollia.sp.,NA
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Micronycteris.hirsuta,LC
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Chiroderma.doriae,LC
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Lonchophylla.sp.,NA
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Molossus.rufus,LC
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Platyrrhinus.incarum,NA
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Glyphonycteris.daviesi,LC
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Myotis.levis,LC
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,1,Anoura.caudifer,LC
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Tadarida.brasiliensis,LC
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Lonchophylla.mordax,LC
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Phyllostomus.elongatus,LC
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Eumops.perotis,LC
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Chrotopterus.auritus,LC
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Macrophyllum.macrophyllum,LC
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,1,Glossophaga.soricina,LC
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Lonchophylla.peracchii,NA
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Eumops.glaucinus,LC
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Eumops.auripendulus,LC
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,1,Phyllostomus.hastatus,LC
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Sturnira.tildae,LC
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Lonchorhina.aurita,LC
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Emballonuroidea,Emballonuridae,0,Centronycteris.maximiliani,LC
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Myotis.dinellii,NA
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Phyllostomus.discolor,LC
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Myotis.izecksohni,NA
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Lophostoma.silvicolum,LC
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Emballonuroidea,Emballonuridae,0,Peropteryx.cf..kappleri,NA
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Eptesicus.taddeii,NA
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Emballonuroidea,Emballonuridae,0,Saccopteryx.leptura,LC
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Cynomops.abrasus,DD
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Myotis.lavali,NA
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Pygoderma.bilabiatum,LC
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Trachops.cirrhosus,LC
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,1,Micronycteris.megalotis,LC
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Histiotus.montanus,LC
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Eumops.patagonicus,LC
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Myotis.albescens,LC
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Furipteridae,0,Furipterus.horrens,LC
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Tonatia.bidens,DD
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Chiroderma.villosum,LC
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Micronycteris.minuta,LC
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Diaemus.youngii,LC
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Molossus.molossus,LC
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,6,Sturnira.lilium,LC
bat1128,1999,2000,August 1999 to January 2000,both,mist nets,U,2,NA,6,210,Coastal Atlantic Forest,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Artibeus.gnomus,LC
